,word,importance
795,collapsing,-2.012880660294137
796,collar,-0.07214456512493733
797,collect,0.8179656655345355
798,collection,1.0128893437798576
799,college,0.22028823419789587
800,colloidal,0.17792509372135962
801,cologne,-0.2763663847107856
802,colognes,0.5185609355044324
803,color,-1.0944224569804748
804,colorbr,0.06578521872899411
805,colored,-0.7226459140489515
806,colores,0.6173122478650185
807,colorful,0.4242071827682498
808,coloring,-0.7173728257330756
809,colors,-0.40049502352073574
810,colour,-0.3046725409561355
811,colours,-0.1420383710375878
812,comb,-0.169322763574076
813,combat,0.0004401583777896437
814,combed,0.5894961547807287
815,combination,0.8968057650084076
816,combine,0.1396331210335762
817,combined,0.09762844783013865
818,combing,-0.07102246543928437
819,combo,0.4859681315870192
820,combs,-0.12617120544001126
821,come,-0.2504510427873225
822,comes,-0.3772948189229017
823,comfort,1.499052928749989
824,comfortable,2.51344257465503
825,comfortably,1.1940842939192708
826,comforting,0.31418089898109414
827,comfy,1.7036081355396995
828,coming,-1.7044683092055828
829,comment,-0.3426859999235521
830,commented,0.30569698454977373
831,comments,0.4616164819148221
832,commercial,0.6340237193412541
833,common,0.25710817005325814
834,como,-0.3700303185074639
835,compact,0.9593495806951884
836,companies,0.2159033569180643
837,company,-0.36767169874315214
838,companys,-0.3285352063081314
839,comparable,0.23707193302785418
840,compare,0.3365228122745856
841,compared,-0.8601269401568911
842,compares,1.0695662361627458
843,comparing,0.059542865413628604
844,comparison,-0.5943227952535984
845,compartment,-0.2994726026383824
846,compartments,-0.26983412054306244
847,compatible,-0.5959393052034585
848,complain,1.4055829746959494
849,complained,-0.7902386626172799
850,complaining,1.2335362566782089
851,complaint,3.0989998097414566
852,complaints,3.819974961624887
853,complements,1.406544378579014
854,complete,-1.1581010890480052
855,completely,-1.1810175143169088
856,complex,-0.07261778011867065
857,complexion,0.7227328293627289
858,compliment,1.3181698432235136
859,complimented,0.8191819688131949
860,compliments,6.051683961708084
861,compra,-0.3045575389787972
862,comprar,0.31618492712302626
863,compre,-0.6150542088064123
864,compress,0.2927377229101487
865,compression,-0.501406961681322
866,computer,0.575358530812937
867,conair,-0.13934552179066587
868,concealer,0.16691833020022928
869,concealers,0.6172433501861876
870,concentrated,0.45955662141865306
871,concentration,-0.368646394114136
872,concept,-3.6952932786451553
873,concern,0.3578481057982731
874,concerned,1.0484258367282424
875,concerns,-0.11491553493373022
876,condition,1.4826375629326
877,conditioned,0.4877314637962109
878,conditioner,-0.2687272522213995
879,conditioners,0.036896521741395315
880,conditioning,-0.6732107436022741
881,conditions,1.2351791222029416
882,confidence,1.0378928581303355
883,confident,1.4898006584736485
884,confused,0.06617023821984915
885,confusing,-0.9584328690368386
886,conjunction,0.44450520088818046
887,connect,-0.6065942273151078
888,connected,-0.5859856619836646
889,connection,-0.6421293979326527
890,cons,-0.5259967335540103
891,consbr,-0.8256014488616606
892,conscious,0.24429171039694714
893,consider,-1.3320555541265457
894,considerably,-0.38994706131705564
895,considered,-1.1149218260176712
896,considering,0.27855590608607567
897,consistency,-1.188079990584288
898,consistent,0.7392454063041733
899,consistently,-0.04335221069686458
900,constant,0.21779785334143306
901,constantly,-1.0096657185385585
902,constructed,0.028270021040769356
903,construction,-0.6467190542451525
904,consumer,-0.8619576573393741
905,consuming,-1.0181446242274226
906,contact,-0.8311998905169322
907,contacted,-0.03346110902804267
908,contacts,0.5507582759018707
909,contain,-0.012067402714808766
910,contained,-0.3189228558758424
911,container,-0.38344019042146976
912,containers,-0.2094202435923733
913,containing,0.23204113090502496
914,contains,-1.8484175424664038
915,content,-0.05363147055783608
916,contents,-1.4634492111470023
917,continue,2.5303237621974786
918,continued,-0.09265774197264597
919,continues,-0.8632465055198396
920,continuing,-0.2890628773544375
921,contour,0.17618946497642823
922,contouring,0.5123588368289577
923,control,0.028933869498761648
924,controls,0.9665358739920054
925,convenience,0.8346176004847405
926,convenient,1.0845994264935812
927,convinced,-0.5223100650099836
928,cooking,-0.083709015000528
929,cool,0.9302288654312924
930,cooler,0.4678629279893429
